satellite_name,official_name,un_registry,country_operator,owner,users,purpose,primary_purpose,detailed_purpose,orbit_class,orbit_type,geo_longitude,perigee_km,apogee_km,eccentricity,inclination_degrees,period_minutes,launch_mass_kg,dry_mass_kg,power_watts,launch_date,lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,cospar_id,norad_id,sat_age_years,is_commercial,is_government,is_military,is_civil
OneWeb-0525,OneWeb-0525,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1184.0,1188.0,0.000265,87.9,109.1,148.0,140.0,120.0,2022-10-22,5.0,OneWeb Satellites/Airbus,USA,Satish Dhawan Space Centre,PSLV,2022-138AG,54143,4,1,0,0,0
OneWeb-0526,OneWeb-0526,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1184.0,1188.0,0.000265,87.9,109.1,148.0,140.0,120.0,2022-10-22,5.0,OneWeb Satellites/Airbus,USA,Satish Dhawan Space Centre,PSLV,2022-138AH,54144,4,1,0,0,0
OneWeb-0527,OneWeb-0527,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1177.0,1179.0,0.000132,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166A,54642,4,1,0,0,0
OneWeb-0528,OneWeb-0528,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166B,54643,4,1,0,0,0
OneWeb-0529,OneWeb-0529,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1184.0,1188.0,0.000265,87.9,109.1,148.0,140.0,120.0,2022-10-22,5.0,OneWeb Satellites/Airbus,USA,Satish Dhawan Space Centre,PSLV,2022-138AJ,54145,4,1,0,0,0
OneWeb-0531,OneWeb-0531,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,655.0,672.0,0.00121,86.9,98.0,148.0,140.0,120.0,2022-10-22,5.0,OneWeb Satellites/Airbus,USA,Satish Dhawan Space Centre,PSLV,2022-138AK,54146,4,1,0,0,0
OneWeb-0532,OneWeb-0532,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004A,55140,3,1,0,0,0
OneWeb-0533,OneWeb-0533,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004B,55141,3,1,0,0,0
OneWeb-0535,OneWeb-0535,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1184.0,1187.0,0.000199,87.9,109.1,148.0,140.0,120.0,2022-10-22,5.0,OneWeb Satellites/Airbus,USA,Satish Dhawan Space Centre,PSLV,2022-138AL,54147,4,1,0,0,0
OneWeb-0536,OneWeb-0536,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,656.0,671.0,0.00107,86.9,98.0,148.0,140.0,120.0,2022-10-22,5.0,OneWeb Satellites/Airbus,USA,Satish Dhawan Space Centre,PSLV,2022-138AM,54148,4,1,0,0,0
OneWeb-0539,OneWeb-0539,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166C,54644,4,1,0,0,0
OneWeb-0540,OneWeb-0540,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166D,54645,4,1,0,0,0
OneWeb-0541,OneWeb-0541,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004C,55142,3,1,0,0,0
OneWeb-0542,OneWeb-0542,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166E,54646,4,1,0,0,0
OneWeb-0543,OneWeb-0543,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004D,55143,3,1,0,0,0
OneWeb-0544,OneWeb-0544,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004E,55144,3,1,0,0,0
OneWeb-0545,OneWeb-0545,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166F,54647,4,1,0,0,0
OneWeb-0553,OneWeb-0553,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043K,56055,3,1,0,0,0
OneWeb-0554,OneWeb-0554,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043L,56056,3,1,0,0,0
OneWeb-0555,OneWeb-0555,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043M,56057,3,1,0,0,0
OneWeb-0557,OneWeb-0557,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043N,56058,3,1,0,0,0
OneWeb-0558,OneWeb-0558,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043P,56059,3,1,0,0,0
OneWeb-0559,OneWeb-0559,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043Q,56060,3,1,0,0,0
OneWeb-0560,OneWeb-0560,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004F,55145,3,1,0,0,0
OneWeb-0564,OneWeb-0564,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,977.0,982.0,0.00034,87.5,104.5,148.0,140.0,120.0,2023-03-09,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-029F,55801,3,1,0,0,0
OneWeb-0565,OneWeb-0565,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004G,55146,3,1,0,0,0
OneWeb-0566,OneWeb-0566,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043R,56061,3,1,0,0,0
OneWeb-0567,OneWeb-0567,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004H,55147,3,1,0,0,0
OneWeb-0568,OneWeb-0568,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043S,56062,3,1,0,0,0
OneWeb-0569,OneWeb-0569,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004J,55148,3,1,0,0,0
OneWeb-0570,OneWeb-0570,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004K,55149,3,1,0,0,0
OneWeb-0571,OneWeb-0571,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004L,55150,3,1,0,0,0
OneWeb-0572,OneWeb-0572,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004M,55151,3,1,0,0,0
OneWeb-0573,OneWeb-0573,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004N,55152,3,1,0,0,0
OneWeb-0574,OneWeb-0574,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043T,56063,3,1,0,0,0
OneWeb-0575,OneWeb-0575,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043U,56064,3,1,0,0,0
OneWeb-0576,OneWeb-0576,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043V,56065,3,1,0,0,0
OneWeb-0577,OneWeb-0577,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043W,56066,3,1,0,0,0
OneWeb-0578,OneWeb-0578,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043X,56067,3,1,0,0,0
OneWeb-0579,OneWeb-0579,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043Y,56068,3,1,0,0,0
OneWeb-0580,OneWeb-0580,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166G,54648,4,1,0,0,0
OneWeb-0581,OneWeb-0581,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043Z,56069,3,1,0,0,0
OneWeb-0582,OneWeb-0582,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166H,54649,4,1,0,0,0
OneWeb-0583,OneWeb-0583,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166J,54650,4,1,0,0,0
OneWeb-0584,OneWeb-0584,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166K,54651,4,1,0,0,0
OneWeb-0585,OneWeb-0585,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166L,54652,4,1,0,0,0
OneWeb-0586,OneWeb-0586,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166M,54653,4,1,0,0,0
OneWeb-0587,OneWeb-0587,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1123.0,1131.0,0.000534,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166N,54654,4,1,0,0,0
OneWeb-0588,OneWeb-0588,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004P,55153,3,1,0,0,0
OneWeb-0589,OneWeb-0589,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166P,54655,4,1,0,0,0
OneWeb-0590,OneWeb-0590,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166Q,54656,4,1,0,0,0
OneWeb-0591,OneWeb-0591,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166R,54657,4,1,0,0,0
OneWeb-0592,OneWeb-0592,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166S,54658,4,1,0,0,0
OneWeb-0593,OneWeb-0593,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166T,54659,4,1,0,0,0
OneWeb-0594,OneWeb-0594,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166U,54660,4,1,0,0,0
OneWeb-0595,OneWeb-0595,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166V,54661,4,1,0,0,0
OneWeb-0596,OneWeb-0596,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166W,54662,4,1,0,0,0
OneWeb-0597,OneWeb-0597,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166X,54663,4,1,0,0,0
OneWeb-0598,OneWeb-0598,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004Q,55154,3,1,0,0,0
OneWeb-0599,OneWeb-0599,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004R,55155,3,1,0,0,0
OneWeb-0600,OneWeb-0600,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166Y,54664,4,1,0,0,0
OneWeb-0601,OneWeb-0601,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166Z,54665,4,1,0,0,0
OneWeb-0602,OneWeb-0602,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AA,54666,4,1,0,0,0
OneWeb-0603,OneWeb-0603,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AB,54667,4,1,0,0,0
OneWeb-0604,OneWeb-0604,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AC,54668,4,1,0,0,0
OneWeb-0605,OneWeb-0605,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AD,54669,4,1,0,0,0
OneWeb-0606,OneWeb-0606,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AE,54670,4,1,0,0,0
OneWeb-0607,OneWeb-0607,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AF,54671,4,1,0,0,0
OneWeb-0608,OneWeb-0608,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AG,54672,4,1,0,0,0
OneWeb-0609,OneWeb-0609,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043AA,56070,3,1,0,0,0
OneWeb-0610,OneWeb-0610,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AH,54673,4,1,0,0,0
OneWeb-0611,OneWeb-0611,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AJ,54674,4,1,0,0,0
OneWeb-0612,OneWeb-0612,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AK,54675,4,1,0,0,0
OneWeb-0613,OneWeb-0613,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,733.0,738.0,0.000352,87.1,99.4,148.0,140.0,120.0,2023-03-26,5.0,OneWeb Satellites,USA,Satish Dhawan Space Center,LVM3,2023-043AB,56071,3,1,0,0,0
OneWeb-0614,OneWeb-0614,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004S,55156,3,1,0,0,0
OneWeb-0615,OneWeb-0615,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1176.0,1179.0,0.000199,87.9,108.9,148.0,140.0,120.0,2022-12-08,5.0,OneWeb Satellites/Airbus,USA,Cape Canaveral,Falcon 9,2022-166AL,54676,4,1,0,0,0
OneWeb-0616,OneWeb-0616,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004T,55157,3,1,0,0,0
OneWeb-0617,OneWeb-0617,United Kingdom,United Kingdom,OneWeb Satellites,Commercial,Communications,Communications,,LEO,Polar,0.0,1200.0,1202.0,0.000132,87.9,109.3,148.0,140.0,120.0,2023-01-10,5.0,OneWeb Satellites,USA,Cape Canaveral,Falcon 9,2023-004U,55158,3,1,0,0,0
